fixture_id,time_elapsed,time_extra,team_id,team_name,player_id,player_name,assist_id,assist_name,type,detail,comments,ingestion_date,source_file
1208527,74,,541,Real Madrid,762,Vinícius Júnior,,,Var,Penalty confirmed,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208527_events.json
1208527,76,,541,Real Madrid,278,K. Mbappé,,,Goal,Penalty,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208527_events.json
1208527,83,,543,Real Betis,1697,Pablo Fornals,128985.0,Iker Losada,subst,Substitution 4,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208527_events.json
1208527,83,,543,Real Betis,181421,A. Ezzalzouli,47320.0,Juanmi,subst,Substitution 5,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208527_events.json
1208527,84,,541,Real Madrid,278,K. Mbappé,754.0,L. Modrić,subst,Substitution 3,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208527_events.json
1208527,89,,541,Real Madrid,10009,Rodrygo,377122.0,Endrick,subst,Substitution 4,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208527_events.json
1208528,21,,727,Osasuna,279822,E. Boyomo,46746.0,A. Budimir,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208528_events.json
1208528,29,,538,Celta Vigo,47348,Borja Iglesias,162712.0,Óscar Mingueza,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208528_events.json
1208528,45,,727,Osasuna,286559,Carlos Domínguez,,,Goal,Own Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208528_events.json
1208528,46,,538,Celta Vigo,269163,W. Swedberg,119213.0,Alfon González,subst,Substitution 1,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208528_events.json
1208528,46,,538,Celta Vigo,286559,Carlos Domínguez,47988.0,C. Starfelt,subst,Substitution 2,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208528_events.json
1208528,46,,538,Celta Vigo,47435,Fran Beltrán,286796.0,Damián Rodríguez,subst,Substitution 3,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208528_events.json
1208528,62,,727,Osasuna,181259,Abel Bretones,286639.0,Bryan Zaragoza,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208528_events.json
1208528,63,,727,Osasuna,286639,Bryan Zaragoza,47391.0,Rubén Peña,subst,Substitution 1,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208528_events.json
1208528,64,,538,Celta Vigo,47348,Borja Iglesias,26845.0,T. Douvikas,subst,Substitution 4,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208528_events.json
1208528,66,,727,Osasuna,1825,Lucas Torró,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208528_events.json
1208528,74,,727,Osasuna,46658,Rubén García,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208528_events.json
1208528,76,,538,Celta Vigo,162123,I. Moriba,313651.0,Hugo Sotelo,subst,Substitution 5,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208528_events.json
1208528,77,,727,Osasuna,46746,A. Budimir,146751.0,Raúl García,subst,Substitution 2,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208528_events.json
1208528,77,,727,Osasuna,46658,Rubén García,288800.0,Iker Benito,subst,Substitution 3,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208528_events.json
1208528,86,,538,Celta Vigo,119213,Alfon González,,,Card,Red Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208528_events.json
1208528,88,,727,Osasuna,46662,Moncayola,139001.0,Pablo Ibáñez,subst,Substitution 4,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208528_events.json
1208528,88,,727,Osasuna,67939,Aimar Oroz,47574.0,Moi Gómez,subst,Substitution 5,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208528_events.json
1208528,90,1.0,538,Celta Vigo,47574,Moi Gómez,,,Goal,Own Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208528_events.json
1208529,41,,547,Girona,1700,Iván Martín,162032.0,Miguel Gutiérrez,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208529_events.json
1208529,46,,547,Girona,2182,V. Tsyhankov,83.0,A. Danjuma,subst,Substitution 1,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208529_events.json
1208529,46,,547,Girona,2449,Y. Herrera,306727.0,J. Solís,subst,Substitution 2,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208529_events.json
1208529,47,,536,Sevilla,1427,Albert Sambi Lokonga,,,Card,Yellow Card,Off the ball foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208529_events.json
1208529,58,,547,Girona,1700,Iván Martín,281795.0,Y. Asprilla,subst,Substitution 3,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208529_events.json
1208529,63,,547,Girona,281795,Yáser Asprilla,,,Card,Yellow Card,Argument,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208529_events.json
1208529,65,,536,Sevilla,25458,D. Lukébakio,2054.0,Jesús Navas,subst,Substitution 1,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208529_events.json
1208529,65,,536,Sevilla,182772,Juanlu Sánchez,162126.0,Peque Fernández,subst,Substitution 2,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208529_events.json
1208529,67,,536,Sevilla,174918,Loïc Badé,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208529_events.json
1208529,70,,547,Girona,162434,Alejandro Francés,,,Var,Penalty confirmed,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208529_events.json
1208529,73,,547,Girona,155,Abel Ruiz,,,Goal,Penalty,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208529_events.json
1208529,76,,547,Girona,162434,Alejandro Francés,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208529_events.json
1208529,82,,536,Sevilla,195923,José Ángel Carmona,340152.0,S. Idumbo,subst,Substitution 3,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208529_events.json
1208529,82,,536,Sevilla,21004,L. Agoumé,957.0,D. Sow,subst,Substitution 4,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208529_events.json
1208529,89,,547,Girona,162434,Alejandro Francés,283668.0,Arnau Martínez,subst,Substitution 4,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208529_events.json
1208529,89,,547,Girona,2061,Bryan Gil,47520.0,Portu,subst,Substitution 5,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208529_events.json
1208529,90,4.0,536,Sevilla,185398,Isaac Romero,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208529_events.json
1208530,10,,532,Valencia,333672,César Tárrega,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208530_events.json
1208530,25,,530,Atletico Madrid,50,Koke,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208530_events.json
1208530,32,,532,Valencia,919,Hugo Guillamón,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208530_events.json
1208530,39,,530,Atletico Madrid,67972,C. Gallagher,2472.0,R. De Paul,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208530_events.json
1208530,46,,532,Valencia,919,Hugo Guillamón,158378.0,E. Barrenechea,subst,Substitution 1,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208530_events.json
1208530,54,,530,Atletico Madrid,56,A. Griezmann,126936.0,Samuel Lino,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208530_events.json
1208530,61,,530,Atletico Madrid,8492,A. Sørloth,6009.0,J. Alvarez,subst,Substitution 1,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208530_events.json
1208530,61,,530,Atletico Madrid,2472,R. De Paul,53.0,Á. Correa,subst,Substitution 2,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208530_events.json
1208530,67,,530,Atletico Madrid,126936,Samuel Lino,136117.0,Rodrigo Riquelme,subst,Substitution 3,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208530_events.json
1208530,70,,532,Valencia,46933,Luis Rioja,19352.0,Sergi Canós,subst,Substitution 2,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208530_events.json
1208530,71,,532,Valencia,47251,D. Foulquier,162175.0,Jesús Vázquez,subst,Substitution 3,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208530_events.json
1208530,76,,530,Atletico Madrid,56,A. Griezmann,323935.0,G. Simeone,subst,Substitution 4,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208530_events.json
1208530,77,,530,Atletico Madrid,2280,César Azpilicueta,22225.0,Reinildo,subst,Substitution 5,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208530_events.json
1208530,79,,532,Valencia,119232,Dani Gómez,348326.0,Martín Tejón,subst,Substitution 4,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208530_events.json
1208530,79,,532,Valencia,315699,Javi Guerra,161963.0,Germán Valera,subst,Substitution 5,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208530_events.json
1208530,90,4.0,530,Atletico Madrid,6009,J. Alvarez,,,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208530_events.json
1208531,-5,,543,Real Betis,18812,Adrián,,,Card,Yellow Card,Argument,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208531_events.json
1208531,11,,537,Leganes,185202,Juan Cruz,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208531_events.json
1208531,26,,543,Real Betis,1580,William Carvalho,286084.0,Sergi Altimira,subst,Substitution 1,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208531_events.json
1208531,37,,537,Leganes,21701,Valentin Rosier,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208531_events.json
1208531,46,,537,Leganes,185202,Juan Cruz,162122.0,Adrià Alti,subst,Substitution 1,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208531_events.json
1208531,46,,537,Leganes,47080,Jorge Sáenz,403.0,M. Nastasić,subst,Substitution 2,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208531_events.json
1208531,61,,543,Real Betis,47579,E. Ávila,1578.0,G. Lo Celso,subst,Substitution 2,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208531_events.json
1208531,61,,537,Leganes,47416,Óscar Rodríguez,302051.0,S. Cissé,subst,Substitution 3,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208531_events.json
1208531,61,,537,Leganes,129657,Enric Franquesa,2433.0,R. Tapia,subst,Substitution 4,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208531_events.json
1208531,62,,543,Real Betis,400948,Assane Diao,340279.0,Vitor Roque,subst,Substitution 3,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208531_events.json
1208531,62,,543,Real Betis,1264,Y. Sabaly,1439.0,Héctor Bellerín,subst,Substitution 4,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208531_events.json
1208531,66,,537,Leganes,41976,Y. Neyou,5974.0,J. Chicco,subst,Substitution 5,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208531_events.json
1208531,74,,543,Real Betis,181421,A. Ezzalzouli,1439.0,Héctor Bellerín,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208531_events.json
1208531,86,,543,Real Betis,340279,Vitor Roque,,,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208531_events.json
1208531,87,,543,Real Betis,1697,Pablo Fornals,47119.0,Aitor Ruibal,subst,Substitution 5,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208531_events.json
1208532,22,,538,Celta Vigo,329720,Hugo Álvarez,320517.0,Pablo Durán,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208532_events.json
1208532,35,,538,Celta Vigo,47348,Borja Iglesias,,,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208532_events.json
1208532,40,,720,Valladolid,56283,Lucas Rosa,,,Card,Yellow Card,Argument,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208532_events.json
1208532,41,,538,Celta Vigo,329720,Hugo Álvarez,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208532_events.json
1208532,45,2.0,720,Valladolid,331004,Ivan Cantalejo,,,Card,Yellow Card,Argument,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208532_events.json
1208532,46,,720,Valladolid,104793,A. Ndiaye,264470.0,Raúl Moro,subst,Substitution 1,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208532_events.json
1208532,46,,720,Valladolid,331004,Chuky,46979.0,Iván Sánchez,subst,Substitution 2,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208532_events.json
1208532,46,,720,Valladolid,107153,Kike Pérez,181463.0,Víctor Meseguer,subst,Substitution 3,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208532_events.json
1208532,50,,720,Valladolid,264470,Raúl Moro,8587.0,S. Amallah,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208532_events.json
1208532,55,,720,Valladolid,8587,Selim Amallah,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208532_events.json
1208532,61,,538,Celta Vigo,313651,Hugo Sotelo,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208532_events.json
1208532,64,,720,Valladolid,48372,E. Cömert,14341.0,S. Jurić,subst,Substitution 4,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208532_events.json
1208532,68,,538,Celta Vigo,384135,Javi Rodríguez,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208532_events.json
1208532,69,,538,Celta Vigo,47348,Borja Iglesias,26845.0,T. Douvikas,subst,Substitution 1,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208532_events.json
1208532,69,,538,Celta Vigo,313651,Hugo Sotelo,286796.0,Damián Rodríguez,subst,Substitution 2,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208532_events.json
1208532,75,,538,Celta Vigo,1364,Jailson,2278.0,Marcos Alonso,subst,Substitution 3,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208532_events.json
1208532,76,,538,Celta Vigo,320517,Pablo Durán,269163.0,W. Swedberg,subst,Substitution 4,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208532_events.json
1208532,81,,720,Valladolid,343205,Mario Martin,,,Card,Red Card,Violent conduct,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208532_events.json
1208532,84,,720,Valladolid,14341,Stanko Jurić,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208532_events.json
1208532,85,,720,Valladolid,8587,S. Amallah,18902.0,Kenedy,subst,Substitution 5,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208532_events.json
1208532,86,,538,Celta Vigo,384135,Javi Rodríguez,,,Var,Goal cancelled,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208532_events.json
1208532,87,,720,Valladolid,162028,Juanmi Latasa,,,Card,Yellow Card,Argument,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208532_events.json
1208532,89,,538,Celta Vigo,384135,Javi Rodríguez,1926.0,J. Aidoo,subst,Substitution 5,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208532_events.json
1208532,90,1.0,538,Celta Vigo,26845,T. Douvikas,47445.0,Iago Aspas,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208532_events.json
1208533,25,,798,Mallorca,190485,Samuel Costa,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208533_events.json
1208533,27,,533,Villarreal,21997,Logan Costa,182219.0,Álex Baena,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208533_events.json
1208533,33,,533,Villarreal,70500,Sergi Cardona,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208533_events.json
1208533,37,,798,Mallorca,46738,Martin Valjent,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208533_events.json
1208533,46,,798,Mallorca,482473,Marc Domenech,47514.0,Valery,subst,Substitution 1,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208533_events.json
1208533,47,,533,Villarreal,343684,Thierno Barry,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208533_events.json
1208533,57,,798,Mallorca,314,Raúl Albiol,,,Goal,Own Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208533_events.json
1208533,62,,798,Mallorca,46742,Dani Rodríguez,84086.0,Robert Navarro,subst,Substitution 2,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208533_events.json
1208533,63,,798,Mallorca,25375,T. Asano,47336.0,Darder,subst,Substitution 3,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208533_events.json
1208533,64,,533,Villarreal,290740,I. Akhomach,184226.0,Yeremy Pino,subst,Substitution 1,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208533_events.json
1208533,69,,798,Mallorca,920,Toni Lato,,,Card,Red Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208533_events.json
1208533,72,,798,Mallorca,1701,Manu Morlanes,64268.0,J. Mojica,subst,Substitution 4,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208533_events.json
1208533,74,,533,Villarreal,928,Dani Parejo,3246.0,N. Pépé,subst,Substitution 2,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208533_events.json
1208533,81,,798,Mallorca,107194,Antonio Sánchez,181582.0,Copete,subst,Substitution 5,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208533_events.json
1208533,83,,533,Villarreal,47541,Santi Comesaña,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208533_events.json
1208533,85,,533,Villarreal,47541,Santi Comesaña,187987.0,Ramon Terrats,subst,Substitution 3,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208533_events.json
1208533,86,,533,Villarreal,70500,Sergi Cardona,258.0,Juan Bernat,subst,Substitution 4,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208533_events.json
1208533,90,4.0,798,Mallorca,47514,Valery Fernández,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208533_events.json
1208533,90,4.0,533,Villarreal,18906,Ayoze Pérez,184226.0,Yeremy Pino,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208533_events.json
1208534,7,,531,Athletic Club,128398,Oihan Sancet,47294.0,I. Williams,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208534_events.json
1208534,22,,531,Athletic Club,383780,Mikel Jauregizar,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208534_events.json
1208534,27,,534,Las Palmas,131535,Alex Suárez,,,Card,Yellow Card,Argument,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208534_events.json
1208534,30,,531,Athletic Club,183799,Nico Williams,47294.0,I. Williams,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208534_events.json
1208534,45,2.0,531,Athletic Club,47007,Iñigo Ruiz de Galarreta,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208534_events.json
1208534,46,,534,Las Palmas,47464,José Campaña,47004.0,Fabio González,subst,Substitution 1,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208534_events.json
1208534,46,,534,Las Palmas,131535,Álex Suárez,47052.0,Álex Muñoz,subst,Substitution 2,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208534_events.json
1208534,56,,531,Athletic Club,383780,Mikel Jauregizar,,,Card,Red Card,Professional foul last man,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208534_events.json
1208534,58,,534,Las Palmas,47324,Sandro Ramírez,,,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208534_events.json
1208534,59,,531,Athletic Club,47007,Ruíz de Galarreta,182617.0,Beñat Prados,subst,Substitution 1,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208534_events.json
1208534,59,,531,Athletic Club,47291,Gorka Guruzeta,47418.0,Mikel Vesga,subst,Substitution 2,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208534_events.json
1208534,63,,534,Las Palmas,46860,Javi Muñoz,129791.0,Fábio Silva,subst,Substitution 3,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208534_events.json
1208534,71,,531,Athletic Club,128398,Oihan Sancet,332308.0,Unai Gómez,subst,Substitution 3,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208534_events.json
1208534,71,,531,Athletic Club,183799,Nico Williams,30510.0,Álex Berenguer,subst,Substitution 4,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208534_events.json
1208534,76,,531,Athletic Club,183849,Aitor Paredes,47294.0,I. Williams,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208534_events.json
1208534,77,,534,Las Palmas,19337,O. McBurnie,2671.0,Jaime Mata,subst,Substitution 4,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208534_events.json
1208534,77,,534,Las Palmas,44811,S. McKenna,47111.0,Benito Ramírez,subst,Substitution 5,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208534_events.json
1208534,77,,531,Athletic Club,47275,De Marcos,47299.0,Andoni Gorosabel,subst,Substitution 5,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208534_events.json
1208534,83,,534,Las Palmas,47052,Álex Muñoz,70315.0,Kirian Rodríguez,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208534_events.json
1208535,30,,529,Barcelona,386828,Lamine Yamal,,,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208535_events.json
1208535,36,,547,Girona,2061,Bryan Gil,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208535_events.json
1208535,37,,529,Barcelona,386828,Lamine Yamal,521.0,R. Lewandowski,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208535_events.json
1208535,45,1.0,547,Girona,2061,Bryan Gil,,,Var,Penalty cancelled,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208535_events.json
1208535,47,,529,Barcelona,1323,Dani Olmo,1257.0,J. Koundé,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208535_events.json
1208535,54,,547,Girona,2061,Bryan Gil,281795.0,Y. Asprilla,subst,Substitution 1,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208535_events.json
1208535,55,,547,Girona,83,A. Danjuma,47520.0,Portu,subst,Substitution 2,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208535_events.json
1208535,61,,529,Barcelona,396623,Pau Cubarsí,386859.0,Héctor Fort,subst,Substitution 1,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208535_events.json
1208535,61,,529,Barcelona,1323,Dani Olmo,619.0,Eric García,subst,Substitution 2,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208535_events.json
1208535,64,,529,Barcelona,133609,Pedri,329728.0,Marc Casadó,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208535_events.json
1208535,69,,547,Girona,155,Abel Ruiz,2617.0,C. Stuani,subst,Substitution 3,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208535_events.json
1208535,69,,547,Girona,2182,V. Tsyhankov,547.0,D. van de Beek,subst,Substitution 4,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208535_events.json
1208535,69,,529,Barcelona,133609,Pedri,263530.0,Pau Víctor,subst,Substitution 3,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208535_events.json
1208535,69,,529,Barcelona,521,R. Lewandowski,931.0,Ferran Torres,subst,Substitution 4,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208535_events.json
1208535,80,,547,Girona,2617,C. Stuani,47520.0,Portu,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208535_events.json
1208535,84,,529,Barcelona,263530,Pau Víctor,,,Card,Yellow Card,Argument,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208535_events.json
1208535,85,,547,Girona,162434,Alejandro Francés,283668.0,Arnau Martínez,subst,Substitution 5,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208535_events.json
1208535,86,,529,Barcelona,931,Ferran Torres,,,Card,Red Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208535_events.json
1208535,90,6.0,547,Girona,2617,Cristhian Stuani,,,Card,Yellow Card,Argument,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208535_events.json
1208535,90,1.0,547,Girona,47520,Portu,,,Card,Yellow Card,Argument,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208535_events.json
1208535,90,1.0,529,Barcelona,386828,Lamine Yamal,,,Card,Yellow Card,Argument,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208535_events.json
1208535,90,1.0,529,Barcelona,386828,Lamine Yamal,181701.0,Gerard Martín,subst,Substitution 5,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208535_events.json
1208536,-5,,546,Getafe,47306,Álex Sola,,,Card,Yellow Card,Argument,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208536_events.json
1208536,23,,536,Sevilla,2054,Jesús Navas,47329.0,Adrià Pedrosa,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208536_events.json
1208536,45,1.0,546,Getafe,68483,Bertuğ Özgür Yıldırım,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208536_events.json
1208536,56,,536,Sevilla,185398,Isaac Romero,,,Card,Yellow Card,Argument,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208536_events.json
